,Unnamed: 0,Regression
912,912,1879.3023885082148
913,913,1880.2180618363668
914,914,1881.1337351645188
915,915,1882.0494084926709
916,916,1882.9650818208233
917,917,1883.8807551489756
918,918,1884.7964284771274
919,919,1885.7121018052796
920,920,1886.6277751334314
921,921,1887.5434484615835
922,922,1888.4591217897355
923,923,1889.3747951178875
924,924,1890.2904684460395
925,925,1891.2061417741918
926,926,1892.121815102344
927,927,1893.0374884304958
928,928,1893.953161758648
929,929,1894.8688350868
930,930,1895.7845084149521
931,931,1896.700181743104
932,932,1897.6158550712562
933,933,1898.531528399408
934,934,1899.44720172756
935,935,1900.3628750557125
936,936,1901.2785483838645
937,937,1902.1942217120165
938,938,1903.1098950401688
939,939,1904.0255683683206
940,940,1904.9412416964728
941,941,1905.8569150246246
942,942,1906.7725883527771
943,943,1907.688261680929
944,944,1908.6039350090812
945,945,1909.519608337233
946,946,1910.4352816653852
947,947,1911.3509549935368
948,948,1912.266628321689
949,949,1913.1823016498413
950,950,1914.097974977993
951,951,1915.0136483061456
952,952,1915.9293216342976
953,953,1916.8449949624496
954,954,1917.7606682906014
955,955,1918.6763416187534
956,956,1919.5920149469055
957,957,1920.5076882750573
958,958,1921.4233616032102
959,959,1922.339034931362
960,960,1923.2547082595138
961,961,1924.1703815876667
962,962,1925.0860549158185
963,963,1926.0017282439705
964,964,1926.9174015721226
965,965,1927.8330749002744
966,966,1928.7487482284266
967,967,1929.6644215565784
968,968,1930.5800948847304
969,969,1931.4957682128827
970,970,1932.411441541035
971,971,1933.3271148691867
972,972,1934.2427881973388
973,973,1935.158461525491
974,974,1936.0741348536428
975,975,1936.989808181795
976,976,1937.9054815099469
977,977,1938.8211548380993
978,978,1939.7368281662511
979,979,1940.6525014944034
980,980,1941.5681748225556
981,981,1942.4838481507074
982,982,1943.3995214788595
983,983,1944.315194807012
984,984,1945.230868135164
985,985,1946.146541463316
986,986,1947.0622147914678
987,987,1947.97788811962
988,988,1948.8935614477718
989,989,1949.809234775924
990,990,1950.724908104076
991,991,1951.6405814322281
992,992,1952.55625476038
993,993,1953.4719280885324
994,994,1954.3876014166847
995,995,1955.3032747448365
996,996,1956.2189480729885
997,997,1957.1346214011405
998,998,1958.0502947292925
999,999,1958.9659680574448
1000,1000,1959.8816413855966
1001,1001,1960.7973147137488
1002,1002,1961.7129880419006
1003,1003,1962.6286613700531
1004,1004,1963.5443346982047
1005,1005,1964.4600080263567
1006,1006,1965.3756813545087
1007,1007,1966.2913546826608
1008,1008,1967.2070280108128
1009,1009,1968.122701338965
1010,1010,1969.0383746671173
1011,1011,1969.954047995269
1012,1012,1970.8697213234216
1013,1013,1971.7853946515736
1014,1014,1972.7010679797256
1015,1015,1973.6167413078774
1016,1016,1974.53241463603
1017,1017,1975.4480879641822
1018,1018,1976.363761292334
1019,1019,1977.2794346204862
1020,1020,1978.195107948638
1021,1021,1979.1107812767898
1022,1022,1980.026454604942
1023,1023,1980.9421279330945
1024,1024,1981.8578012612465
1025,1025,1982.7734745893986
1026,1026,1983.6891479175504
1027,1027,1984.6048212457026
1028,1028,1985.5204945738544
1029,1029,1986.436167902007
1030,1030,1987.3518412301587
1031,1031,1988.267514558311
1032,1032,1989.1831878864627
1033,1033,1990.0988612146148
1034,1034,1991.014534542767
1035,1035,1991.9302078709188
1036,1036,1992.845881199071
1037,1037,1993.7615545272236
1038,1038,1994.6772278553753
1039,1039,1995.5929011835276
1040,1040,1996.5085745116794
1041,1041,1997.4242478398317
1042,1042,1998.3399211679834
1043,1043,1999.2555944961355
1044,1044,2000.1712678242875
1045,1045,2001.08694115244
1046,1046,2002.002614480592
1047,1047,2002.9182878087438
1048,1048,2003.833961136896
1049,1049,2004.7496344650478
1050,1050,2005.6653077932
1051,1051,2006.580981121352
1052,1052,2007.4966544495041
1053,1053,2008.412327777656
1054,1054,2009.3280011058082
1055,1055,2010.24367443396
1056,1056,2011.1593477621125
1057,1057,2012.0750210902645
1058,1058,2012.9906944184168
1059,1059,2013.9063677465685
1060,1060,2014.8220410747208
1061,1061,2015.7377144028726
1062,1062,2016.6533877310248
1063,1063,2017.5690610591766
1064,1064,2018.4847343873291
1065,1065,2019.400407715481
1066,1066,2020.3160810436327
1067,1067,2021.2317543717847
1068,1068,2022.1474276999368
1069,1069,2023.0631010280892
1070,1070,2023.978774356241
1071,1071,2024.8944476843933
1072,1072,2025.8101210125456
1073,1073,2026.7257943406976
1074,1074,2027.6414676688496
1075,1075,2028.5571409970016
1076,1076,2029.4728143251534
1077,1077,2030.388487653306
1078,1078,2031.3041609814582
1079,1079,2032.2198343096102
1080,1080,2033.1355076377624
1081,1081,2034.0511809659147
1082,1082,2034.9668542940665
1083,1083,2035.8825276222187
1084,1084,2036.7982009503705
1085,1085,2037.7138742785226
1086,1086,2038.6295476066746
1087,1087,2039.5452209348264
1088,1088,2040.4608942629786
1089,1089,2041.3765675911307
1090,1090,2042.292240919283
1091,1091,2043.207914247435
1092,1092,2044.123587575587
1093,1093,2045.039260903739
1094,1094,2045.9549342318908
1095,1095,2046.870607560043
1096,1096,2047.7862808881948
1097,1097,2048.701954216347
1098,1098,2049.617627544499
1099,1099,2050.533300872651
1100,1100,2051.448974200804
1101,1101,2052.364647528955
1102,1102,2053.2803208571077
1103,1103,2054.19599418526
1104,1104,2055.1116675134117
1105,1105,2056.027340841564
1106,1106,2056.9430141697158
1107,1107,2057.8586874978682
1108,1108,2058.77436082602
1109,1109,2059.6900341541723
1110,1110,2060.605707482324
1111,1111,2061.5213808104763
1112,1112,2062.437054138628
1113,1113,2063.3527274667804
1114,1114,2064.2684007949324
1115,1115,2065.1840741230844
1116,1116,2066.0997474512365
1117,1117,2067.0154207793885
1118,1118,2067.9310941075405
1119,1119,2068.8467674356925
1120,1120,2069.762440763845
1121,1121,2070.6781140919966
1122,1122,2071.593787420149
1123,1123,2072.5094607483006
1124,1124,2073.425134076453
1125,1125,2074.340807404605
1126,1126,2075.256480732757
1127,1127,2076.172154060909
1128,1128,2077.0878273890607
1129,1129,2078.003500717213
1130,1130,2078.9191740453653
1131,1131,2079.8348473735173
1132,1132,2080.7505207016693
1133,1133,2081.6661940298222
1134,1134,2082.5818673579734
1135,1135,2083.4975406861263
1136,1136,2084.413214014278
1137,1137,2085.3288873424303
1138,1138,2086.244560670582
1139,1139,2087.160233998734
1140,1140,2088.075907326886
1141,1141,2088.991580655038
1142,1142,2089.9072539831905
1143,1143,2090.822927311342
1144,1144,2091.7386006394945
1145,1145,2092.654273967646
1146,1146,2093.5699472957986
1147,1147,2094.4856206239506
1148,1148,2095.401293952102
1149,1149,2096.3169672802546
1150,1150,2097.2326406084067
1151,1151,2098.1483139365587
1152,1152,2099.0639872647107
1153,1153,2099.9796605928627
1154,1154,2100.8953339210148
1155,1155,2101.8110072491672
1156,1156,2102.7266805773193
1157,1157,2103.6423539054713
1158,1158,2104.5580272336233
1159,1159,2105.4737005617753
1160,1160,2106.3893738899274
1161,1161,2107.3050472180794
1162,1162,2108.2207205462314
1163,1163,2109.1363938743834
1164,1164,2110.052067202536
1165,1165,2110.9677405306875
1166,1166,2111.8834138588395
1167,1167,2112.7990871869915
1168,1168,2113.714760515144
1169,1169,2114.630433843296
1170,1170,2115.546107171448
1171,1171,2116.4617804996
1172,1172,2117.377453827752
1173,1173,2118.293127155905
1174,1174,2119.208800484056
1175,1175,2120.124473812209
1176,1176,2121.04014714036
1177,1177,2121.9558204685127
1178,1178,2122.8714937966643
1179,1179,2123.7871671248167
1180,1180,2124.7028404529688
1181,1181,2125.618513781121
1182,1182,2126.5341871092733
1183,1183,2127.449860437425
1184,1184,2128.3655337655773
1185,1185,2129.281207093729
1186,1186,2130.196880421881
1187,1187,2131.112553750033
1188,1188,2132.028227078185
1189,1189,2132.943900406337
1190,1190,2133.859573734489
1191,1191,2134.7752470626415
1192,1192,2135.690920390793
1193,1193,2136.6065937189455
1194,1194,2137.5222670470976
1195,1195,2138.43794037525
1196,1196,2139.3536137034016
1197,1197,2140.269287031554
1198,1198,2141.1849603597057
1199,1199,2142.100633687858
1200,1200,2143.0163070160097
1201,1201,2143.931980344162
1202,1202,2144.847653672314
1203,1203,2145.7633270004667
1204,1204,2146.6790003286183
1205,1205,2147.5946736567707
1206,1206,2148.5103469849228
1207,1207,2149.426020313075
1208,1208,2150.3416936412273
1209,1209,2151.2573669693784
1210,1210,2152.1730402975313
1211,1211,2153.088713625683
1212,1212,2154.0043869538354
1213,1213,2154.920060281987
1214,1214,2155.835733610139
1215,1215,2156.751406938291
1216,1216,2157.667080266443
1217,1217,2158.5827535945955
1218,1218,2159.498426922747
1219,1219,2160.4141002508995
1220,1220,2161.329773579051
1221,1221,2162.245446907204
1222,1222,2163.161120235356
1223,1223,2164.076793563508
1224,1224,2164.9924668916597
1225,1225,2165.908140219812
1226,1226,2166.8238135479637
1227,1227,2167.739486876116
1228,1228,2168.6551602042678
1229,1229,2169.5708335324202
1230,1230,2170.4865068605727
1231,1231,2171.4021801887243
1232,1232,2172.3178535168763
1233,1233,2173.2335268450283
1234,1234,2174.1492001731804
1235,1235,2175.0648735013324
1236,1236,2175.9805468294844
1237,1237,2176.8962201576364
1238,1238,2177.8118934857885
1239,1239,2178.727566813941
1240,1240,2179.6432401420925
1241,1241,2180.558913470245
1242,1242,2181.4745867983966
1243,1243,2182.390260126549
1244,1244,2183.305933454701
1245,1245,2184.221606782853
1246,1246,2185.137280111005
1247,1247,2186.052953439157
1248,1248,2186.968626767309
1249,1249,2187.884300095461
1250,1250,2188.7999734236137
1251,1251,2189.715646751765
1252,1252,2190.6313200799177
1253,1253,2191.5469934080693
1254,1254,2192.4626667362218
1255,1255,2193.3783400643742
1256,1256,2194.294013392526
1257,1257,2195.2096867206783
1258,1258,2196.12536004883
1259,1259,2197.0410333769823
1260,1260,2197.956706705134
1261,1261,2198.8723800332864
1262,1262,2199.788053361438
1263,1263,2200.7037266895904
1264,1264,2201.619400017742
1265,1265,2202.5350733458945
1266,1266,2203.4507466740465
1267,1267,2204.3664200021985
1268,1268,2205.2820933303506
1269,1269,2206.1977666585026
1270,1270,2207.113439986654
1271,1271,2208.0291133148066
1272,1272,2208.944786642959
1273,1273,2209.8604599711107
1274,1274,2210.776133299263
1275,1275,2211.6918066274147
1276,1276,2212.607479955567
1277,1277,2213.5231532837192
1278,1278,2214.4388266118717
1279,1279,2215.3544999400233
1280,1280,2216.2701732681753
1281,1281,2217.1858465963273
1282,1282,2218.1015199244794
1283,1283,2219.0171932526323
1284,1284,2219.9328665807834
1285,1285,2220.848539908936
1286,1286,2221.7642132370875
1287,1287,2222.67988656524
1288,1288,2223.595559893392
1289,1289,2224.511233221544
1290,1290,2225.426906549696
1291,1291,2226.342579877848
1292,1292,2227.258253206
1293,1293,2228.173926534152
1294,1294,2229.0895998623046
1295,1295,2230.005273190456
1296,1296,2230.9209465186086
1297,1297,2231.83661984676
1298,1298,2232.7522931749127
1299,1299,2233.6679665030647
1300,1300,2234.5836398312167
1301,1301,2235.4993131593687
1302,1302,2236.4149864875208
1303,1303,2237.330659815673
1304,1304,2238.2463331438253
1305,1305,2239.1620064719773
1306,1306,2240.077679800129
1307,1307,2240.9933531282813
1308,1308,2241.909026456433
1309,1309,2242.8246997845854
1310,1310,2243.740373112737
1311,1311,2244.6560464408894
1312,1312,2245.571719769041
1313,1313,2246.4873930971935
1314,1314,2247.403066425346
1315,1315,2248.3187397534975
1316,1316,2249.23441308165
1317,1317,2250.1500864098016
1318,1318,2251.065759737954
1319,1319,2251.9814330661056
1320,1320,2252.897106394258
1321,1321,2253.81277972241
1322,1322,2254.728453050562
1323,1323,2255.644126378714
1324,1324,2256.559799706866
1325,1325,2257.4754730350187
1326,1326,2258.3911463631703
1327,1327,2259.3068196913227
1328,1328,2260.2224930194743
1329,1329,2261.138166347627
1330,1330,2262.0538396757784
1331,1331,2262.969513003931
1332,1332,2263.8851863320833
1333,1333,2264.800859660235
1334,1334,2265.7165329883874
1335,1335,2266.632206316539
1336,1336,2267.5478796446914
1337,1337,2268.463552972843
1338,1338,2269.3792263009955
1339,1339,2270.294899629147
1340,1340,2271.2105729572995
1341,1341,2272.1262462854515
1342,1342,2273.041919613604
1343,1343,2273.957592941756
1344,1344,2274.873266269908
1345,1345,2275.78893959806
1346,1346,2276.7046129262117
1347,1347,2277.620286254364
1348,1348,2278.5359595825157
1349,1349,2279.451632910668
1350,1350,2280.3673062388198
1351,1351,2281.2829795669722
1352,1352,2282.1986528951247
1353,1353,2283.1143262232763
1354,1354,2284.0299995514283
1355,1355,2284.9456728795803
1356,1356,2285.8613462077324
1357,1357,2286.7770195358844
1358,1358,2287.692692864037
1359,1359,2288.6083661921884
1360,1360,2289.524039520341
1361,1361,2290.4397128484925
1362,1362,2291.355386176645
1363,1363,2292.271059504797
1364,1364,2293.186732832949
1365,1365,2294.102406161101
1366,1366,2295.018079489253
1367,1367,2295.933752817405
1368,1368,2296.849426145557
1369,1369,2297.7650994737096
1370,1370,2298.680772801861
1371,1371,2299.5964461300136
1372,1372,2300.5121194581648
1373,1373,2301.4277927863172
1374,1374,2302.3434661144697
1375,1375,2303.2591394426213
1376,1376,2304.1748127707738
1377,1377,2305.0904860989262
1378,1378,2306.006159427078
1379,1379,2306.9218327552303
1380,1380,2307.837506083383
1381,1381,2308.753179411534
1382,1382,2309.6688527396864
1383,1383,2310.584526067838
1384,1384,2311.5001993959904
1385,1385,2312.4158727241424
1386,1386,2313.3315460522945
1387,1387,2314.2472193804465
1388,1388,2315.1628927085985
1389,1389,2316.0785660367505
1390,1390,2316.9942393649026
1391,1391,2317.909912693055
1392,1392,2318.825586021206
1393,1393,2319.741259349359
1394,1394,2320.656932677511
1395,1395,2321.572606005663
1396,1396,2322.488279333815
1397,1397,2323.4039526619667
1398,1398,2324.319625990119
1399,1399,2325.235299318271
1400,1400,2326.1509726464237
1401,1401,2327.0666459745753
1402,1402,2327.982319302728
1403,1403,2328.8979926308793
1404,1404,2329.813665959032
1405,1405,2330.7293392871834
1406,1406,2331.645012615336
1407,1407,2332.560685943488
1408,1408,2333.47635927164
1409,1409,2334.392032599792
1410,1410,2335.307705927944
1411,1411,2336.223379256096
1412,1412,2337.139052584248
1413,1413,2338.0547259124005
1414,1414,2338.970399240552
1415,1415,2339.8860725687045
1416,1416,2340.801745896856
1417,1417,2341.717419225009
1418,1418,2342.633092553161
1419,1419,2343.5487658813126
1420,1420,2344.464439209465
1421,1421,2345.3801125376167
1422,1422,2346.295785865769
1423,1423,2347.2114591939207
1424,1424,2348.127132522073
1425,1425,2349.042805850225
1426,1426,2349.9584791783773
1427,1427,2350.874152506529
1428,1428,2351.789825834681
1429,1429,2352.705499162833
1430,1430,2353.621172490985
1431,1431,2354.536845819137
1432,1432,2355.452519147289
1433,1433,2356.368192475441
1434,1434,2357.283865803593
1435,1435,2358.199539131746
1436,1436,2359.115212459897
1437,1437,2360.03088578805
1438,1438,2360.9465591162016
1439,1439,2361.862232444354
1440,1440,2362.777905772506
1441,1441,2363.693579100658
1442,1442,2364.60925242881
1443,1443,2365.524925756962
1444,1444,2366.4405990851146
1445,1445,2367.356272413266
1446,1446,2368.271945741419
1447,1447,2369.1876190695707
1448,1448,2370.103292397723
1449,1449,2371.0189657258748
1450,1450,2371.9346390540272
1451,1451,2372.850312382179
1452,1452,2373.7659857103313
1453,1453,2374.681659038483
1454,1454,2375.5973323666353
1455,1455,2376.513005694788
1456,1456,2377.428679022939
1457,1457,2378.3443523510914
1458,1458,2379.260025679243
1459,1459,2380.1756990073955
1460,1460,2381.091372335547
1461,1461,2382.0070456636995
1462,1462,2382.9227189918515
1463,1463,2383.8383923200035
1464,1464,2384.754065648156
1465,1465,2385.669738976308
1466,1466,2386.58541230446
1467,1467,2387.501085632612
1468,1468,2388.4167589607637
1469,1469,2389.332432288916
1470,1470,2390.2481056170677
1471,1471,2391.16377894522
1472,1472,2392.0794522733718
1473,1473,2392.9951256015243
1474,1474,2393.9107989296767
1475,1475,2394.8264722578283
1476,1476,2395.7421455859803
1477,1477,2396.657818914133
1478,1478,2397.5734922422844
1479,1479,2398.489165570437
1480,1480,2399.4048388985884
1481,1481,2400.320512226741
1482,1482,2401.236185554893
1483,1483,2402.151858883045
1484,1484,2403.067532211197
1485,1485,2403.983205539349
1486,1486,2404.898878867501
1487,1487,2405.814552195653
1488,1488,2406.730225523805
1489,1489,2407.645898851957
1490,1490,2408.5615721801096
1491,1491,2409.477245508261
1492,1492,2410.3929188364136
1493,1493,2411.3085921645657
1494,1494,2412.2242654927177
1495,1495,2413.1399388208692
1496,1496,2414.0556121490217
1497,1497,2414.9712854771733
1498,1498,2415.886958805326
1499,1499,2416.8026321334783
1500,1500,2417.71830546163
1501,1501,2418.6339787897823
1502,1502,2419.549652117934
1503,1503,2420.4653254460864
1504,1504,2421.3809987742384
1505,1505,2422.2966721023904
1506,1506,2423.2123454305424
1507,1507,2424.1280187586945
1508,1508,2425.0436920868465
1509,1509,2425.9593654149985
1510,1510,2426.875038743151
1511,1511,2427.7907120713026
1512,1512,2428.706385399455
1513,1513,2429.6220587276066
1514,1514,2430.537732055759
1515,1515,2431.453405383911
1516,1516,2432.369078712063
1517,1517,2433.284752040215
1518,1518,2434.200425368367
1519,1519,2435.1160986965187
1520,1520,2436.031772024671
1521,1521,2436.947445352824
1522,1522,2437.8631186809757
1523,1523,2438.778792009128
1524,1524,2439.6944653372793
1525,1525,2440.6101386654323
1526,1526,2441.525811993584
1527,1527,2442.4414853217363
1528,1528,2443.357158649888
1529,1529,2444.27283197804
1530,1530,2445.188505306192
1531,1531,2446.104178634344
1532,1532,2447.0198519624964
1533,1533,2447.935525290648
1534,1534,2448.8511986188005
1535,1535,2449.766871946952
1536,1536,2450.6825452751045
1537,1537,2451.598218603257
1538,1538,2452.513891931409
1539,1539,2453.429565259561
1540,1540,2454.345238587713
1541,1541,2455.2609119158647
1542,1542,2456.176585244017
1543,1543,2457.0922585721687
1544,1544,2458.007931900321
1545,1545,2458.9236052284728
1546,1546,2459.8392785566252
1547,1547,2460.754951884777
1548,1548,2461.6706252129293
1549,1549,2462.586298541081
1550,1550,2463.501971869233
1551,1551,2464.417645197385
1552,1552,2465.333318525537
1553,1553,2466.248991853689
1554,1554,2467.164665181842
1555,1555,2468.080338509993
1556,1556,2468.996011838146
1557,1557,2469.911685166297
1558,1558,2470.82735849445
1559,1559,2471.743031822602
1560,1560,2472.658705150754
1561,1561,2473.574378478906
1562,1562,2474.490051807058
1563,1563,2475.40572513521
1564,1564,2476.321398463362
1565,1565,2477.2370717915146
1566,1566,2478.152745119666
1567,1567,2479.068418447819
1568,1568,2479.9840917759707
1569,1569,2480.8997651041227
1570,1570,2481.815438432275
1571,1571,2482.7311117604268
1572,1572,2483.6467850885792
1573,1573,2484.562458416731
1574,1574,2485.4781317448833
1575,1575,2486.393805073035
1576,1576,2487.3094784011873
1577,1577,2488.225151729339
1578,1578,2489.1408250574914
1579,1579,2490.056498385643
1580,1580,2490.9721717137954
1581,1581,2491.8878450419475
1582,1582,2492.8035183700995
1583,1583,2493.7191916982515
1584,1584,2494.6348650264035
1585,1585,2495.550538354556
1586,1586,2496.466211682708
1587,1587,2497.3818850108605
1588,1588,2498.297558339012
1589,1589,2499.213231667164
1590,1590,2500.1289049953157
1591,1591,2501.044578323468
1592,1592,2501.9602516516197
1593,1593,2502.875924979772
1594,1594,2503.791598307924
1595,1595,2504.7072716360763
1596,1596,2505.622944964229
1597,1597,2506.5386182923803
1598,1598,2507.4542916205332
1599,1599,2508.3699649486844
1600,1600,2509.285638276837
1601,1601,2510.2013116049884
1602,1602,2511.116984933141
1603,1603,2512.032658261293
1604,1604,2512.948331589445
1605,1605,2513.864004917597
1606,1606,2514.779678245749
1607,1607,2515.695351573901
1608,1608,2516.611024902053
1609,1609,2517.526698230205
1610,1610,2518.442371558357
1611,1611,2519.3580448865096
1612,1612,2520.2737182146616
1613,1613,2521.1893915428136
1614,1614,2522.1050648709656
1615,1615,2523.0207381991177
1616,1616,2523.9364115272697
1617,1617,2524.8520848554213
1618,1618,2525.7677581835737
1619,1619,2526.6834315117253
1620,1620,2527.5991048398787
1621,1621,2528.5147781680303
1622,1622,2529.4304514961827
1623,1623,2530.3461248243343
1624,1624,2531.261798152487
1625,1625,2532.1774714806384
1626,1626,2533.0931448087904
1627,1627,2534.0088181369424
1628,1628,2534.9244914650944
1629,1629,2535.840164793247
1630,1630,2536.7558381213985
1631,1631,2537.671511449551
1632,1632,2538.5871847777025
1633,1633,2539.502858105855
1634,1634,2540.418531434007
1635,1635,2541.334204762159
1636,1636,2542.249878090311
1637,1637,2543.165551418463
1638,1638,2544.081224746615
1639,1639,2544.996898074767
1640,1640,2545.91257140292
1641,1641,2546.8282447310708
1642,1642,2547.743918059224
1643,1643,2548.6595913873757
1644,1644,2549.5752647155277
1645,1645,2550.49093804368
1646,1646,2551.406611371832
1647,1647,2552.3222846999843
1648,1648,2553.237958028136
1649,1649,2554.1536313562883
1650,1650,2555.06930468444
1651,1651,2555.9849780125924
1652,1652,2556.900651340744
1653,1653,2557.8163246688964
1654,1654,2558.731997997048
1655,1655,2559.6476713252005
1656,1656,2560.5633446533525
1657,1657,2561.4790179815045
1658,1658,2562.3946913096565
1659,1659,2563.310364637809
1660,1660,2564.226037965961
1661,1661,2565.141711294113
1662,1662,2566.057384622265
1663,1663,2566.9730579504167
1664,1664,2567.888731278569
1665,1665,2568.8044046067207
1666,1666,2569.720077934873
1667,1667,2570.6357512630248
1668,1668,2571.5514245911772
1669,1669,2572.467097919329
1670,1670,2573.3827712474813
1671,1671,2574.298444575633
1672,1672,2575.214117903785
1673,1673,2576.129791231938
1674,1674,2577.045464560089
1675,1675,2577.961137888242
1676,1676,2578.876811216393
1677,1677,2579.792484544546
1678,1678,2580.708157872698
1679,1679,2581.62383120085
1680,1680,2582.539504529002
1681,1681,2583.455177857154
1682,1682,2584.370851185306
1683,1683,2585.286524513458
1684,1684,2586.2021978416105
1685,1685,2587.117871169762
1686,1686,2588.0335444979146
1687,1687,2588.949217826066
1688,1688,2589.8648911542186
1689,1689,2590.780564482371
1690,1690,2591.696237810523
1691,1691,2592.6119111386747
1692,1692,2593.527584466827
1693,1693,2594.4432577949788
1694,1694,2595.3589311231312
1695,1695,2596.2746044512837
1696,1696,2597.1902777794353
1697,1697,2598.1059511075878
1698,1698,2599.0216244357393
1699,1699,2599.937297763892
1700,1700,2600.8529710920434
1701,1701,2601.7686444201954
1702,1702,2602.6843177483474
1703,1703,2603.5999910764995
1704,1704,2604.515664404652
1705,1705,2605.4313377328035
1706,1706,2606.347011060956
1707,1707,2607.262684389108
1708,1708,2608.17835771726
1709,1709,2609.094031045412
1710,1710,2610.009704373564
1711,1711,2610.925377701716
1712,1712,2611.8410510298677
1713,1713,2612.75672435802
1714,1714,2613.6723976861717
1715,1715,2614.588071014325
1716,1716,2615.503744342476
1717,1717,2616.419417670629
1718,1718,2617.3350909987807
1719,1719,2618.2507643269328
1720,1720,2619.1664376550843
1721,1721,2620.082110983237
1722,1722,2620.997784311389
1723,1723,2621.913457639541
1724,1724,2622.829130967693
1725,1725,2623.744804295845
1726,1726,2624.660477623997
1727,1727,2625.576150952149
1728,1728,2626.491824280301
1729,1729,2627.407497608453
1730,1730,2628.323170936605
1731,1731,2629.238844264757
1732,1732,2630.154517592909
1733,1733,2631.0701909210616
1734,1734,2631.9858642492136
1735,1735,2632.9015375773656
1736,1736,2633.8172109055176
1737,1737,2634.73288423367
1738,1738,2635.6485575618217
1739,1739,2636.564230889974
1740,1740,2637.4799042181257
1741,1741,2638.395577546278
1742,1742,2639.3112508744307
1743,1743,2640.2269242025823
1744,1744,2641.1425975307347
1745,1745,2642.0582708588863
1746,1746,2642.973944187039
1747,1747,2643.8896175151904
1748,1748,2644.805290843343
1749,1749,2645.7209641714944
1750,1750,2646.636637499647
1751,1751,2647.5523108277985
1752,1752,2648.467984155951
1753,1753,2649.383657484103
1754,1754,2650.299330812255
1755,1755,2651.215004140407
1756,1756,2652.130677468559
1757,1757,2653.046350796711
1758,1758,2653.962024124863
1759,1759,2654.877697453016
1760,1760,2655.793370781167
1761,1761,2656.70904410932
1762,1762,2657.624717437471
1763,1763,2658.540390765624
1764,1764,2659.456064093776
1765,1765,2660.371737421928
1766,1766,2661.2874107500797
1767,1767,2662.203084078232
1768,1768,2663.118757406384
